disaster.event,user.anon,date,latitude,longitude.anon,user_date_freq,days
41_AuFire1,2514,2013/11/8,151.1918369,-22.7116649,1,32
41_AuFire1,2515,2013/11/8,151.1660623,-22.80208396,1,32
41_AuFire1,2516,2013/11/6,150.8975943,-22.72791901,11,30
41_AuFire1,2516,2013/11/7,150.9875146,-22.74343025,33,31
41_AuFire1,2516,2013/11/8,150.9872369,-22.74348943,2,32
41_AuFire1,2516,2013/11/9,150.8970835,-22.7277963,11,33
41_AuFire1,2516,2013/11/10,150.9875906,-22.74347758,1,34
41_AuFire1,2517,2013/10/15,151.1770222,-22.58693732,1,8
41_AuFire1,2518,2013/11/8,151.3743747,-22.40037811,1,32
41_AuFire1,2519,2013/10/18,150.8974356,-22.64889838,1,11
41_AuFire1,2519,2013/10/19,150.8566909,-22.65034928,1,12
41_AuFire1,2519,2013/10/21,150.945572,-22.61323872,1,14
41_AuFire1,2519,2013/10/23,150.9058642,-22.64958706,1,16
41_AuFire1,2519,2013/10/25,150.9451289,-22.61314847,1,18
41_AuFire1,2519,2013/10/26,150.9064436,-22.64989029,1,19
41_AuFire1,2519,2013/10/31,150.945572,-22.61323872,1,24
41_AuFire1,2519,2013/11/8,150.8974356,-22.64889838,2,32
41_AuFire1,2520,2013/11/7,151.1948512,-22.74836543,5,31
41_AuFire1,2520,2013/11/8,151.1946617,-22.74811566,2,32
41_AuFire1,2520,2013/11/9,151.195661,-22.74723443,1,33
41_AuFire1,2521,2013/10/18,151.3242707,-22.47496372,5,11
41_AuFire1,2521,2013/10/19,151.1442969,-22.61199697,1,12
41_AuFire1,2522,2013/10/31,151.1815595,-22.67619762,1,24
41_AuFire1,2523,2013/10/13,151.10856,-22.62228772,1,6
41_AuFire1,2523,2013/10/16,151.108675,-22.62240372,1,9
41_AuFire1,2523,2013/10/17,151.10856,-22.62228772,2,10
41_AuFire1,2523,2013/10/18,151.1085524,-22.62224352,3,11
41_AuFire1,2523,2013/10/20,151.10856,-22.62228772,1,13
41_AuFire1,2523,2013/10/26,151.1866736,-22.67379505,2,19
41_AuFire1,2523,2013/10/31,151.10856,-22.62228772,1,24
41_AuFire1,2523,2013/11/9,151.10856,-22.62228772,2,33
41_AuFire1,2524,2013/10/25,151.2836001,-22.67851516,3,18
41_AuFire1,2524,2013/11/7,151.1955374,-22.75681221,1,31
41_AuFire1,2525,2013/10/21,151.1148858,-22.65506183,2,14
41_AuFire1,2525,2013/10/22,151.1148104,-22.65507555,1,15
41_AuFire1,2525,2013/10/23,151.1720907,-22.66838653,2,16
41_AuFire1,2525,2013/10/25,151.1196128,-22.65639339,1,18
41_AuFire1,2525,2013/10/28,151.1147777,-22.65513942,2,21
41_AuFire1,2525,2013/10/29,151.1815444,-22.67502452,7,22
41_AuFire1,2525,2013/10/31,151.153989,-22.6715101,5,24
41_AuFire1,2525,2013/11/6,151.171367,-22.79463059,8,30
41_AuFire1,2525,2013/11/7,151.1685293,-22.79383286,17,31
41_AuFire1,2525,2013/11/8,151.1691875,-22.7928881,16,32
41_AuFire1,2525,2013/11/9,151.1690585,-22.79810834,8,33
41_AuFire1,2525,2013/11/10,151.1869677,-22.78702339,1,34
41_AuFire1,2526,2013/10/8,151.4253151,-22.35000332,1,1
41_AuFire1,2526,2013/10/9,151.4243263,-22.35128852,19,2
41_AuFire1,2526,2013/10/10,151.424321,-22.35128402,7,3
41_AuFire1,2526,2013/10/23,151.1056836,-22.59692562,1,16
41_AuFire1,2527,2013/11/8,151.1732698,-22.81440454,1,32
41_AuFire1,2528,2013/10/15,151.3024211,-22.61658197,1,8
41_AuFire1,2528,2013/10/19,151.3033028,-22.61681613,1,12
41_AuFire1,2528,2013/10/20,151.3024419,-22.61648978,1,13
41_AuFire1,2528,2013/10/21,151.3024406,-22.61656398,1,14
41_AuFire1,2528,2013/10/24,151.3024567,-22.61648748,2,17
41_AuFire1,2528,2013/10/25,151.2980745,-22.53715938,1,18
41_AuFire1,2528,2013/10/28,151.3024498,-22.6165473,2,21
41_AuFire1,2528,2013/10/29,151.3024484,-22.61653748,4,22
41_AuFire1,2528,2013/10/30,151.3024331,-22.61658544,2,23
41_AuFire1,2528,2013/10/31,151.3024486,-22.61653969,3,24
41_AuFire1,2528,2013/11/6,151.3024063,-22.61654777,4,30
41_AuFire1,2528,2013/11/8,151.3024504,-22.61652847,1,32
41_AuFire1,2528,2013/11/9,151.3024698,-22.61647364,1,33
41_AuFire1,2529,2013/11/9,151.1955103,-22.74822756,1,33
41_AuFire1,2530,2013/11/9,151.0551154,-22.73875194,2,33
41_AuFire1,2531,2013/10/10,151.0333892,-22.59930756,1,3
41_AuFire1,2532,2013/11/6,151.1732698,-22.81440454,1,30
41_AuFire1,2533,2013/11/9,151.18735,-22.80286272,2,33
41_AuFire1,2534,2013/11/8,150.8691788,-22.68243596,1,32
41_AuFire1,2535,2013/11/6,151.1821654,-22.7535655,2,30
41_AuFire1,2535,2013/11/9,151.1821547,-22.75357336,1,33
41_AuFire1,2536,2013/10/21,151.1445466,-22.67084942,1,14
41_AuFire1,2537,2013/10/11,151.1186054,-22.60251198,1,4
41_AuFire1,2537,2013/10/17,151.4018103,-22.35286571,3,10
41_AuFire1,2537,2013/10/20,151.4014926,-22.35258571,5,13
41_AuFire1,2537,2013/10/24,151.4016615,-22.35281562,1,17
41_AuFire1,2537,2013/10/25,151.4023286,-22.3528705,1,18
41_AuFire1,2537,2013/10/31,151.3497624,-22.28817208,1,24
41_AuFire1,2537,2013/11/8,151.4015712,-22.35287779,4,32
41_AuFire1,2537,2013/11/9,151.4313692,-22.37005913,2,33
41_AuFire1,2538,2013/10/15,150.872018,-22.67550572,1,8
41_AuFire1,2538,2013/10/16,151.0454893,-22.62123903,1,9
41_AuFire1,2539,2013/10/26,150.8545874,-22.64953019,1,19
41_AuFire1,2539,2013/11/8,150.8554802,-22.64938574,4,32
41_AuFire1,2540,2013/10/8,151.0807642,-22.66966771,1,1
41_AuFire1,2540,2013/10/15,151.0806746,-22.66951735,2,8
41_AuFire1,2540,2013/10/16,151.129104,-22.66491012,1,9
41_AuFire1,2540,2013/11/9,151.1048427,-22.69307236,1,33
41_AuFire1,2541,2013/11/8,151.1964432,-22.75679869,2,32
41_AuFire1,2541,2013/11/9,151.1964382,-22.75673362,1,33
41_AuFire1,2542,2013/11/9,150.9370165,-22.83504122,1,33
41_AuFire1,2543,2013/10/20,151.050202,-22.63792072,2,13
41_AuFire1,2544,2013/10/22,151.1791357,-22.67688416,1,15
41_AuFire1,2544,2013/10/24,151.1818822,-22.67732031,1,17
41_AuFire1,2545,2013/11/6,151.1416841,-22.82462672,1,30
41_AuFire1,2546,2013/10/23,151.1183926,-22.65611332,1,16
41_AuFire1,2546,2013/11/7,151.193608,-22.69888472,1,31
41_AuFire1,2547,2013/11/6,151.1965851,-22.74883479,1,30
41_AuFire1,2547,2013/11/8,151.1789507,-22.81367462,3,32
41_AuFire1,2547,2013/11/9,151.1789507,-22.81367462,1,33
41_AuFire1,2548,2013/11/9,151.1367273,-22.83163594,1,33
41_AuFire1,2549,2013/10/8,150.6517496,-22.62900117,1,1
41_AuFire1,2550,2013/10/10,150.3010931,-22.50083612,1,3
41_AuFire1,2550,2013/10/14,150.301073,-22.50080552,1,7
41_AuFire1,2550,2013/10/15,150.3011108,-22.50078782,1,8
41_AuFire1,2550,2013/10/24,150.3010239,-22.50073712,1,17
41_AuFire1,2551,2013/10/19,151.268013,-22.642516,1,12
41_AuFire1,2552,2013/10/8,151.1819934,-22.67601232,1,1
41_AuFire1,2553,2013/11/6,151.1908483,-22.70478472,1,30
41_AuFire1,2554,2013/10/8,150.677366,-22.63210909,2,1
41_AuFire1,2554,2013/10/26,150.6772401,-22.63189478,1,19
41_AuFire1,2554,2013/10/27,150.7195239,-22.63096409,2,20
41_AuFire1,2554,2013/10/29,150.6773316,-22.6320902,2,22
41_AuFire1,2554,2013/11/9,150.6774257,-22.63207716,4,33
41_AuFire1,2555,2013/11/7,151.1020919,-22.84663561,1,31
41_AuFire1,2555,2013/11/8,151.1032141,-22.84732168,3,32
41_AuFire1,2556,2013/10/30,150.8443091,-22.64716182,1,23
41_AuFire1,2557,2013/11/6,151.1636942,-22.69930254,1,30
41_AuFire1,2558,2013/11/9,151.1732698,-22.81440454,1,33
41_AuFire1,2559,2013/11/6,151.0550001,-22.82930172,2,30
41_AuFire1,2559,2013/11/8,151.0550001,-22.82930172,1,32
41_AuFire1,2559,2013/11/9,151.0550001,-22.82930172,1,33
41_AuFire1,2560,2013/11/8,151.1955093,-22.7499238,1,32
41_AuFire1,2561,2013/10/11,151.3401032,-22.3069127,2,4
41_AuFire1,2561,2013/10/20,150.9833112,-22.60183872,1,13
41_AuFire1,2562,2013/11/7,151.167425,-22.793655,2,31
41_AuFire1,2563,2013/10/12,151.444371,-22.32655169,2,5
41_AuFire1,2564,2013/11/6,150.848043,-22.80258672,1,30
41_AuFire1,2565,2013/10/29,150.8746344,-22.65330634,1,22
41_AuFire1,2565,2013/11/6,151.1504768,-22.82845963,4,30
41_AuFire1,2565,2013/11/7,151.1505221,-22.82837786,2,31
41_AuFire1,2566,2013/10/11,151.2697318,-22.60121664,2,4
41_AuFire1,2566,2013/10/12,151.2670456,-22.64636512,1,5
41_AuFire1,2566,2013/10/14,151.2682161,-22.64767916,1,7
41_AuFire1,2566,2013/10/23,151.2807595,-22.63123416,1,16
41_AuFire1,2566,2013/11/9,151.2804884,-22.63141179,2,33
41_AuFire1,2567,2013/10/27,151.495328,-22.13206018,1,20
41_AuFire1,2568,2013/11/9,150.9687337,-22.84209207,3,33
41_AuFire1,2569,2013/10/16,151.2010608,-22.67576119,1,9
41_AuFire1,2570,2013/11/9,151.021858,-22.68767468,1,33
41_AuFire1,2571,2013/11/9,150.6645291,-22.63768308,3,33
41_AuFire1,2572,2013/10/8,150.856147,-22.63169728,1,1
41_AuFire1,2572,2013/10/9,150.8359668,-22.62491039,1,2
41_AuFire1,2572,2013/10/11,150.8108586,-22.64464025,2,4
41_AuFire1,2572,2013/10/14,150.8537277,-22.6321463,2,7
41_AuFire1,2572,2013/10/15,150.8359243,-22.62492087,2,8
41_AuFire1,2572,2013/10/19,150.8423197,-22.62391055,2,12
41_AuFire1,2572,2013/10/21,150.8108714,-22.64464104,1,14
41_AuFire1,2572,2013/10/27,150.8454544,-22.6338778,5,20
41_AuFire1,2572,2013/10/28,150.8540644,-22.63293121,1,21
41_AuFire1,2572,2013/10/31,150.9544423,-22.62426042,3,24
41_AuFire1,2572,2013/11/7,150.9288807,-22.7927554,1,31
41_AuFire1,2572,2013/11/8,150.848542,-22.63719391,4,32
41_AuFire1,2572,2013/11/9,151.0821896,-22.83202324,1,33
41_AuFire1,2573,2013/10/12,151.2979025,-22.59684192,1,5
41_AuFire1,2573,2013/10/19,151.2978562,-22.59679514,1,12
41_AuFire1,2573,2013/10/25,151.2978533,-22.59684383,1,18
41_AuFire1,2573,2013/11/8,151.2980549,-22.59682274,1,32
41_AuFire1,2574,2013/10/14,150.8871798,-22.64516587,2,7
41_AuFire1,2574,2013/11/8,150.8872153,-22.64514647,2,32
41_AuFire1,2575,2013/10/30,151.353454,-22.26826266,1,23
41_AuFire1,2575,2013/10/31,151.3432007,-22.29091308,2,24
41_AuFire1,2575,2013/11/7,151.3532166,-22.26851145,2,31
41_AuFire1,2575,2013/11/8,151.353301,-22.26830065,2,32
41_AuFire1,2575,2013/11/9,151.1794383,-22.75031241,1,33
41_AuFire1,2576,2013/10/15,151.183301,-22.67648672,1,8
41_AuFire1,2577,2013/11/9,151.1944796,-22.76308932,1,33
41_AuFire1,2578,2013/11/8,151.1954999,-22.74891837,1,32
41_AuFire1,2579,2013/10/30,150.9595343,-22.62354346,1,23
41_AuFire1,2580,2013/10/10,150.8273512,-22.62061607,1,3
41_AuFire1,2581,2013/10/26,150.9046838,-22.6484505,1,19
41_AuFire1,2582,2013/10/9,151.3659148,-22.26486172,1,2
41_AuFire1,2582,2013/10/10,151.3686489,-22.26413892,1,3
41_AuFire1,2582,2013/10/13,151.3686014,-22.26410332,2,6
41_AuFire1,2582,2013/10/14,151.3686358,-22.26414602,1,7
41_AuFire1,2582,2013/10/15,151.3686269,-22.26412262,1,8
41_AuFire1,2582,2013/10/17,151.3421415,-22.30536582,4,10
41_AuFire1,2582,2013/10/19,151.3686564,-22.26413222,4,12
41_AuFire1,2582,2013/10/20,151.3686567,-22.26415082,4,13
41_AuFire1,2582,2013/10/21,151.3686192,-22.26413762,1,14
41_AuFire1,2582,2013/10/22,151.3685984,-22.26411642,1,15
41_AuFire1,2582,2013/10/25,151.368644,-22.26412612,4,18
41_AuFire1,2582,2013/10/26,151.3686415,-22.26413572,1,19
41_AuFire1,2582,2013/10/30,151.3686417,-22.26414022,1,23
41_AuFire1,2583,2013/10/8,151.193038,-22.66621409,9,1
41_AuFire1,2583,2013/10/11,151.152641,-22.63483641,1,4
41_AuFire1,2583,2013/10/13,151.3247033,-22.47785377,3,6
41_AuFire1,2583,2013/10/17,151.119076,-22.65731672,1,10
41_AuFire1,2583,2013/10/18,151.1853612,-22.67516181,1,11
41_AuFire1,2583,2013/10/21,151.1702323,-22.63725213,6,14
41_AuFire1,2583,2013/10/22,151.1703504,-22.63733777,5,15
41_AuFire1,2583,2013/10/23,151.1703991,-22.63730285,3,16
41_AuFire1,2583,2013/10/24,151.1702414,-22.6372326,4,17
41_AuFire1,2583,2013/10/27,151.1702422,-22.63723283,1,20
41_AuFire1,2583,2013/10/28,151.1703506,-22.63732467,1,21
41_AuFire1,2583,2013/10/30,151.1703318,-22.63733487,3,23
41_AuFire1,2583,2013/10/31,151.1566108,-22.64343947,3,24
41_AuFire1,2583,2013/11/1,151.1702532,-22.63725149,1,25
41_AuFire1,2583,2013/11/7,151.1706026,-22.63703075,8,31
41_AuFire1,2583,2013/11/8,151.1704429,-22.63706921,2,32
41_AuFire1,2583,2013/11/9,151.1705333,-22.63695908,5,33
41_AuFire1,2584,2013/11/6,151.0348249,-22.79233036,1,30
41_AuFire1,2585,2013/10/28,150.9438638,-22.62544635,1,21
41_AuFire1,2586,2013/11/9,151.1040863,-22.58639249,4,33
41_AuFire1,2587,2013/10/9,151.4883458,-21.5778585,1,2
41_AuFire1,2588,2013/10/8,151.286392,-22.67694772,1,1
41_AuFire1,2588,2013/10/12,151.2881434,-22.67665968,1,5
41_AuFire1,2589,2013/10/25,151.249354,-22.63059454,1,18
41_AuFire1,2589,2013/10/28,151.2881434,-22.67665968,1,21
41_AuFire1,2590,2013/11/6,151.4414677,-22.32468696,2,30
41_AuFire1,2590,2013/11/7,151.4412448,-22.32457125,1,31
41_AuFire1,2591,2013/10/10,150.7705516,-22.64669422,1,3
41_AuFire1,2591,2013/10/17,150.7900866,-22.65820292,2,10
41_AuFire1,2592,2013/10/18,150.9611422,-22.61391535,1,11
41_AuFire1,2592,2013/10/25,150.7864294,-22.66654087,1,18
41_AuFire1,2593,2013/10/13,150.8399658,-22.65278671,1,6
41_AuFire1,2594,2013/11/9,151.1954141,-22.74740395,1,33
41_AuFire1,2595,2013/10/19,151.2881434,-22.67665968,1,12
41_AuFire1,2596,2013/10/16,150.9963782,-22.66876929,1,9
41_AuFire1,2596,2013/10/28,151.000236,-22.66780281,1,21
41_AuFire1,2597,2013/11/7,151.304796,-22.52876702,1,31
41_AuFire1,2597,2013/11/8,151.1460283,-22.77266926,4,32
41_AuFire1,2598,2013/10/17,151.444371,-22.32655169,1,10
41_AuFire1,2599,2013/11/9,151.1655487,-22.81903737,2,33
41_AuFire1,2600,2013/10/8,151.3317036,-22.29943507,1,1
41_AuFire1,2601,2013/10/13,150.9600222,-22.62353434,1,6
41_AuFire1,2602,2013/10/9,151.2096261,-22.67710258,1,2
41_AuFire1,2603,2013/10/16,150.7972712,-22.6267692,1,9
41_AuFire1,2603,2013/10/18,150.7970505,-22.62708799,1,11
41_AuFire1,2603,2013/10/31,150.7758589,-22.64193391,2,24
41_AuFire1,2603,2013/11/6,150.7865239,-22.65243201,6,30
41_AuFire1,2603,2013/11/7,150.7866818,-22.65227466,5,31
41_AuFire1,2604,2013/10/14,151.2992792,-22.59561317,1,7
41_AuFire1,2605,2013/10/12,151.3484794,-21.66040561,1,5
41_AuFire1,2606,2013/10/24,151.1113148,-22.65603846,2,17
41_AuFire1,2606,2013/10/29,150.9888232,-22.67302901,1,22
41_AuFire1,2606,2013/10/31,151.1120368,-22.65454478,1,24
41_AuFire1,2606,2013/11/6,150.9527479,-22.70981117,3,30
41_AuFire1,2606,2013/11/7,150.9528275,-22.70980411,3,31
41_AuFire1,2606,2013/11/9,150.9525893,-22.70981121,1,33
41_AuFire1,2607,2013/11/9,151.1796057,-22.78882126,2,33
41_AuFire1,2608,2013/10/12,151.4806342,-22.13469365,4,5
41_AuFire1,2608,2013/10/13,151.4813049,-22.13504681,1,6
41_AuFire1,2608,2013/10/15,151.2984174,-22.28331838,1,8
41_AuFire1,2608,2013/10/16,151.0142746,-22.67710169,1,9
41_AuFire1,2608,2013/10/17,151.4811404,-22.13488761,2,10
41_AuFire1,2608,2013/10/19,151.4806722,-22.13461183,6,12
41_AuFire1,2608,2013/10/20,151.480671,-22.13461095,1,13
41_AuFire1,2608,2013/10/21,151.4806013,-22.13466423,2,14
41_AuFire1,2608,2013/10/23,151.480613,-22.13459891,1,16
41_AuFire1,2608,2013/10/24,151.4811109,-22.13486994,1,17
41_AuFire1,2608,2013/10/25,151.4836284,-22.12706021,2,18
41_AuFire1,2608,2013/10/26,151.4806226,-22.13471224,14,19
41_AuFire1,2608,2013/10/30,151.4682459,-22.12047263,9,23
41_AuFire1,2608,2013/10/31,151.4805439,-22.13465193,1,24
41_AuFire1,2608,2013/11/8,151.1786818,-22.81419097,1,32
41_AuFire1,2608,2013/11/9,151.480574,-22.1346427,5,33
41_AuFire1,2609,2013/10/19,151.2914647,-21.64346778,1,12
41_AuFire1,2609,2013/10/20,151.2624556,-21.61415563,1,13
41_AuFire1,2610,2013/10/15,150.8620667,-22.64862047,1,8
41_AuFire1,2611,2013/10/9,150.8822313,-22.63168575,2,2
41_AuFire1,2611,2013/10/11,150.8823788,-22.63178686,2,4
41_AuFire1,2611,2013/10/12,150.8822344,-22.63175046,2,5
41_AuFire1,2611,2013/10/14,150.8823861,-22.63158737,1,7
41_AuFire1,2611,2013/10/19,150.8825408,-22.63178276,1,12
41_AuFire1,2612,2013/10/13,151.2811833,-22.63798719,1,6
41_AuFire1,2612,2013/10/15,151.2812442,-22.63798697,1,8
41_AuFire1,2612,2013/10/17,151.2812665,-22.63801094,3,10
41_AuFire1,2612,2013/10/18,151.2810074,-22.63795251,1,11
41_AuFire1,2612,2013/10/21,151.2657267,-22.65142764,2,14
41_AuFire1,2612,2013/10/23,151.2811855,-22.63798105,5,16
41_AuFire1,2612,2013/10/30,151.2811712,-22.63788661,1,23
41_AuFire1,2612,2013/10/31,151.2811358,-22.63796808,1,24
41_AuFire1,2612,2013/11/6,151.2811983,-22.63801614,2,30
41_AuFire1,2612,2013/11/7,151.2811762,-22.63800395,2,31
41_AuFire1,2612,2013/11/8,151.281215,-22.63801105,2,32
41_AuFire1,2613,2013/10/10,151.1077893,-22.65778024,1,3
41_AuFire1,2613,2013/10/18,150.8338811,-22.64975068,1,11
41_AuFire1,2614,2013/10/30,151.2798853,-22.63526929,1,23
41_AuFire1,2615,2013/11/8,151.13218,-22.83043272,1,32
41_AuFire1,2615,2013/11/9,151.13243,-22.83035272,1,33
41_AuFire1,2616,2013/10/8,151.2880071,-22.67106576,1,1
41_AuFire1,2616,2013/10/18,151.2788848,-22.66801647,2,11
41_AuFire1,2616,2013/10/20,151.2853438,-22.66839828,3,13
41_AuFire1,2616,2013/10/21,151.2855477,-22.66836912,1,14
41_AuFire1,2616,2013/10/30,151.2855744,-22.66828419,5,23
41_AuFire1,2616,2013/10/31,151.2854571,-22.66868557,2,24
41_AuFire1,2617,2013/10/26,150.1950231,-22.13272524,1,19
41_AuFire1,2618,2013/10/25,150.9227717,-22.5705781,3,18
41_AuFire1,2618,2013/10/26,150.9268298,-22.60975411,26,19
41_AuFire1,2618,2013/10/27,150.9270043,-22.60986802,4,20
41_AuFire1,2618,2013/10/28,150.9268911,-22.60982351,4,21
41_AuFire1,2618,2013/10/29,150.9268635,-22.6098206,3,22
41_AuFire1,2618,2013/10/30,150.9270729,-22.60974682,1,23
41_AuFire1,2618,2013/10/31,150.8699055,-22.51477168,1,24
41_AuFire1,2618,2013/11/10,150.9270876,-22.60985071,2,34
41_AuFire1,2619,2013/10/9,151.0318727,-22.5756907,1,2
41_AuFire1,2619,2013/10/11,151.0785341,-22.63515553,1,4
41_AuFire1,2619,2013/10/13,151.06488,-22.62883372,1,6
41_AuFire1,2619,2013/10/15,151.0318727,-22.5756907,1,8
41_AuFire1,2619,2013/10/16,151.0813024,-22.65188363,1,9
41_AuFire1,2619,2013/10/18,151.0785341,-22.63515553,1,11
41_AuFire1,2619,2013/10/19,151.06488,-22.62883372,1,12
41_AuFire1,2619,2013/10/20,151.082292,-22.65254355,1,13
41_AuFire1,2619,2013/10/25,151.1809731,-22.67692715,1,18
41_AuFire1,2619,2013/10/26,151.06488,-22.62883372,1,19
41_AuFire1,2619,2013/10/27,151.06488,-22.62883372,1,20
41_AuFire1,2619,2013/10/29,151.0318727,-22.5756907,1,22
41_AuFire1,2619,2013/11/7,151.0318727,-22.5756907,3,31
41_AuFire1,2619,2013/11/8,151.0318727,-22.5756907,2,32
41_AuFire1,2620,2013/10/9,151.2976599,-22.63360342,1,2
41_AuFire1,2620,2013/11/10,151.287725,-22.67619606,1,34
41_AuFire1,2621,2013/11/6,151.1939164,-22.74333051,1,30
41_AuFire1,2621,2013/11/8,151.0345747,-22.7406387,1,32
41_AuFire1,2622,2013/10/15,151.2928278,-22.61043282,1,8
41_AuFire1,2622,2013/10/16,151.2928881,-22.61051572,1,9
41_AuFire1,2623,2013/10/22,151.1968698,-22.66909165,1,15
41_AuFire1,2624,2013/10/27,150.9039126,-22.59643382,1,20
41_AuFire1,2625,2013/10/30,151.154276,-22.67594872,1,23
41_AuFire1,2626,2013/10/25,151.3496415,-22.28944315,1,18
41_AuFire1,2626,2013/10/28,151.3520171,-22.28362955,1,21
41_AuFire1,2627,2013/11/8,151.1088024,-22.67689032,2,32
41_AuFire1,2627,2013/11/9,151.3055799,-22.58019572,3,33
41_AuFire1,2628,2013/11/7,151.1974084,-22.75831798,3,31
41_AuFire1,2629,2013/10/9,151.1803626,-22.67579169,1,2
41_AuFire1,2630,2013/11/7,150.6133909,-22.5988049,10,31
41_AuFire1,2630,2013/11/8,150.6134403,-22.59877069,44,32
41_AuFire1,2630,2013/11/9,150.6132224,-22.59891539,6,33
41_AuFire1,2631,2013/10/8,150.8426742,-22.63147293,25,1
41_AuFire1,2631,2013/10/9,150.8427622,-22.63132875,10,2
41_AuFire1,2631,2013/10/10,150.8427973,-22.63124636,4,3
41_AuFire1,2631,2013/10/11,150.8428906,-22.63119117,3,4
41_AuFire1,2631,2013/10/12,150.839037,-22.62812687,5,5
41_AuFire1,2631,2013/10/13,150.8428526,-22.63134,6,6
41_AuFire1,2632,2013/10/12,151.2891798,-22.6789451,5,5
41_AuFire1,2632,2013/10/14,151.2897244,-22.67837026,1,7
41_AuFire1,2633,2013/11/8,151.140021,-22.82745181,1,32
41_AuFire1,2634,2013/10/8,151.2796496,-22.67042888,2,1
41_AuFire1,2634,2013/10/10,151.2720731,-22.66603299,1,3
41_AuFire1,2634,2013/10/11,151.2795386,-22.6705439,1,4
41_AuFire1,2634,2013/10/13,151.281913,-22.66454445,2,6
41_AuFire1,2634,2013/10/21,151.2791688,-22.67029667,1,14
41_AuFire1,2634,2013/10/25,151.2794293,-22.66992428,1,18
41_AuFire1,2634,2013/10/26,151.2786578,-22.67079947,2,19
41_AuFire1,2634,2013/10/27,151.2793093,-22.67046711,1,20
41_AuFire1,2634,2013/10/28,151.2794772,-22.67038723,2,21
41_AuFire1,2634,2013/10/30,151.2793926,-22.67057299,1,23
41_AuFire1,2634,2013/10/31,151.2752149,-22.66465886,1,24
41_AuFire1,2634,2013/11/6,151.1946138,-22.70158984,1,30
41_AuFire1,2634,2013/11/7,151.2531782,-22.67940722,2,31
41_AuFire1,2634,2013/11/8,151.1962178,-22.70271757,1,32
41_AuFire1,2634,2013/11/9,151.2715522,-22.66551309,1,33
41_AuFire1,2635,2013/10/10,150.750939,-22.49388258,1,3
41_AuFire1,2636,2013/10/23,151.4182735,-22.18362448,1,16
41_AuFire1,2637,2013/10/8,150.800247,-22.60336252,1,1
41_AuFire1,2638,2013/10/11,150.682052,-22.63780012,2,4
41_AuFire1,2638,2013/11/6,150.7045134,-22.63335717,2,30
41_AuFire1,2638,2013/11/8,150.6828917,-22.63722873,2,32
41_AuFire1,2639,2013/10/8,150.2568024,-22.46783717,1,1
41_AuFire1,2640,2013/11/7,150.9364944,-22.71230509,1,31
41_AuFire1,2640,2013/11/9,150.9365681,-22.71232979,1,33
41_AuFire1,2641,2013/11/6,151.07422,-22.80706272,1,30
41_AuFire1,2642,2013/10/28,150.8311268,-22.64884525,6,21
41_AuFire1,2642,2013/11/6,150.8303131,-22.62825254,10,30
41_AuFire1,2642,2013/11/7,150.8305072,-22.62837306,2,31
41_AuFire1,2642,2013/11/8,150.843602,-22.65073143,2,32
41_AuFire1,2643,2013/11/7,150.9250271,-22.80186668,1,31
41_AuFire1,2644,2013/10/9,150.949853,-22.61583172,1,2
41_AuFire1,2644,2013/10/11,150.891572,-22.60140472,2,4
41_AuFire1,2644,2013/10/12,150.889097,-22.59910572,1,5
41_AuFire1,2644,2013/10/18,150.903415,-22.59996572,1,11
41_AuFire1,2644,2013/10/21,150.893167,-22.59297272,1,14
41_AuFire1,2645,2013/10/13,151.1857119,-22.6760582,1,6
41_AuFire1,2646,2013/10/31,151.183205,-22.66717522,1,24
41_AuFire1,2646,2013/11/8,151.1987679,-22.7539178,4,32
41_AuFire1,2647,2013/10/31,151.437741,-22.32792472,1,24
41_AuFire1,2648,2013/10/25,151.248456,-22.67940458,1,18
41_AuFire1,2649,2013/10/28,150.8309781,-22.64174212,1,21
41_AuFire1,2650,2013/11/8,151.1999958,-22.70358452,1,32
41_AuFire1,2651,2013/10/17,151.2839431,-22.6790045,1,10
41_AuFire1,2652,2013/10/12,151.1002244,-22.57932134,1,5
41_AuFire1,2652,2013/10/16,151.1002244,-22.57932134,1,9
41_AuFire1,2652,2013/10/21,151.1882728,-22.58830306,1,14
41_AuFire1,2652,2013/10/26,151.2981858,-22.57984874,1,19
41_AuFire1,2653,2013/11/9,151.1961758,-22.74776029,1,33
41_AuFire1,2654,2013/10/10,151.0734611,-22.67326333,1,3
41_AuFire1,2654,2013/10/14,151.0734389,-22.67325474,1,7
41_AuFire1,2654,2013/10/15,151.0734954,-22.67319762,1,8
41_AuFire1,2654,2013/10/16,151.0761377,-22.67241445,3,9
41_AuFire1,2654,2013/10/17,151.0734845,-22.67328705,2,10
41_AuFire1,2654,2013/10/18,151.0818556,-22.65257733,1,11
41_AuFire1,2654,2013/10/21,151.0819366,-22.65248896,1,14
41_AuFire1,2654,2013/10/24,151.0819125,-22.65253749,3,17
41_AuFire1,2654,2013/10/25,151.0819529,-22.65251707,1,18
41_AuFire1,2654,2013/11/7,151.1731426,-22.77582768,1,31
41_AuFire1,2654,2013/11/9,151.081049,-22.68529777,1,33
41_AuFire1,2655,2013/11/6,151.1796641,-22.81212575,4,30
41_AuFire1,2655,2013/11/7,151.198257,-22.77458372,1,31
41_AuFire1,2656,2013/11/8,151.1514629,-22.77614406,1,32
41_AuFire1,2656,2013/11/9,151.1514749,-22.77643487,1,33
41_AuFire1,2657,2013/10/14,151.066741,-22.65205357,1,7
